2215,국제신인도,16,1,-1,1,4,-2,0,-1,-1
2216,국채통합발행제도,0,0,0,0,0,0,0,0,0
2217,군집행태,3,0,0,0,0,0,0,0,0
2218,권리락,316,-21,-18,-15,-11,-12,20,8,-10
2219,권배락,2,0,0,0,0,0,0,0,0
2220,권원보험,5,0,1,0,3,24,0,-2,-2
2221,그라민은행,6,0,0,1,1,1,0,0,0
2222,그릭,202,1,-3,-5,-12,-5,7,1,-2
2223,그린메일,5,0,0,0,0,1,0,5,1
2224,그린채권,21856,-338,-403,1632,1049,-94,276,-54,-456
2225,그림자규제,116,-8,-6,-6,-8,-5,-6,-6,-5
2226,그림자금융,226,1,-9,-11,-14,3,-5,-12,-8
2227,글로벌금융안전망,0,0,0,0,0,0,0,0,0
2228,글로벌벤치마크지수,1,0,0,0,0,0,0,0,0
2229,금리연동형 상품 ,94,-4,14,-2,0,-5,-3,-4,-2
2230,금산분리,291,16,-18,-9,-6,1,90,101,2
2231,금융감독원,33714,-112,633,798,-19,-753,-408,234,-269
2232,금융공학,236,15,-2,1,-12,-10,0,-13,0
2233,금융분쟁조정위원회,120,5,18,-8,-7,-3,-5,29,6
2234,금융성기금,6,0,4,-1,-1,1,-1,-1,0
2235,금융소득종합과세,121,-6,-7,0,5,3,7,8,-4
2236,금융소외계층 포용 글로벌 파트너십,0,0,0,0,0,0,0,0,0
2237,금융소외자,31,-1,-1,5,10,0,-3,6,-4
2238,금융실명제,260,-3,-4,-3,3,-11,3,-1,0
2239,금융안정화포럼,0,0,0,0,0,0,2,0,0
2240,금융재조달,2,0,0,0,0,0,1,0,0
2241,금융정보분석기구,0,0,0,0,0,0,1,1,0
2242,금융정보분석원,589,-28,-34,0,0,-25,31,18,-17
2243,금융정보자동교환협정,3,0,0,0,0,0,0,0,3
2244,금융지주회사,571,-19,-3,-2,-16,-29,-12,-8,-23
2245,금융채,736,31,-38,102,121,-3,4,6,-13
2246,금융통화위원회,2663,-34,124,446,142,68,-153,-25,-89
2247,금융허브,720,-42,-36,-42,-40,116,74,108,-10
2248,금융ㆍ보험사의결권제한제도,0,0,0,0,0,0,0,0,0
2249,금전신탁,295,-17,-8,15,0,22,7,28,1
2250,금전채권,60,-3,-4,-3,-4,0,1,-3,4
2251,기금형지배구조,1,0,0,0,0,0,0,0,0
2252,기술적 반등,483,-16,-9,71,50,-4,-25,-19,-11
2253,기업분할명령제,2,0,0,0,0,0,0,0,0
2254,기업신용등급,151,-3,-4,-1,16,2,1,-10,-2
2255,기초자산,2368,59,-26,107,215,25,-9,7,-64
2256,기하브라운운동,0,0,0,0,0,0,0,0,0
2257,김치본드,29,-2,-1,-2,-2,-2,-2,-2,-2
2258,꼬리 위험,787,7,-13,-9,20,16,80,19,4
2259,나스닥,6514,25,17,561,50,143,517,236,247
2260,내재 가치,1338,-37,-27,-33,-11,-5,9,2,-6
2261,내재 변동성,79,1,5,7,21,-3,4,-3,-3
2262,내재파생상품,1,0,0,1,0,0,0,0,0
2263,넉인,6,0,0,0,0,0,0,0,0
2264,네거티브 에쿼티,0,0,0,0,0,0,0,0,0
2265,노령연금,670,-28,-37,-21,-18,-11,3,-23,-32
2266,노사정위원회,287,-17,-16,-15,0,26,-11,26,-9
2267,녹색채권,58,-5,-3,-3,-3,12,10,17,2
2268,뇌동매매,44,-4,-3,-3,-3,0,6,-3,-3
2269,누적적우선주,0,0,0,0,0,0,0,0,0
2270,다우존스 평균주가지수,1,0,0,0,0,0,0,0,0
2271,다우지수,1522,59,77,603,43,41,105,-32,-31
2272,단기금리,313,-14,-19,5,-4,-17,-13,-15,-14
2273,단리이자,2,0,1,0,0,0,0,0,0
2274,단생보험,0,0,0,0,0,0,0,0,0
2275,담보권 행사,73,3,0,-3,-3,-1,-1,1,1
2276,당좌거래,43,-1,-3,0,2,5,7,11,1
2277,당좌대출,13,-1,-1,5,-1,-1,2,-1,9
2278,당좌비율,11,-1,0,-1,0,4,2,2,0
2279,당좌수표,12,1,-1,11,-2,17,-3,1,8
2280,당좌예금,38,2,-3,3,-2,-1,4,0,8
2281,대부업 ,2196,-28,-38,-57,-24,-26,174,200,159
2282,대손상각,158,-9,-3,-1,2,2,3,9,-6
2283,대손충당금,863,-44,-4,-22,18,-18,-12,78,11
2284,대용가,23,2,-2,-2,-2,-2,1,-2,-1
2285,대용금,1,0,0,0,0,0,0,0,0
2286,대재해채권,1,0,0,3,1,0,0,0,0
2287,대차거래,182,-4,-4,-4,-7,-12,-11,-8,27
2288,대출금출자전환,0,0,0,0,0,0,1,0,0
2289,대출채권담보부증권,33,-2,-3,17,29,1,-3,-4,-3
2290,대출태도,105,7,-6,-5,15,-7,-5,16,-2
2291,대환대출 ,358,-16,-14,-1,7,15,-9,1,20
2292,데카콘기업,90,-3,-1,0,-5,-4,4,-6,-7
2293,도드-프랭크법,23,-2,1,1,0,-1,-1,-2,2
2294,돈세탁 ,828,-46,-51,-33,-6,16,3,-18,-11
2295,동시호가,40,-2,-2,1,0,-1,3,14,2
2296,듀레이션 미스매치,0,0,0,1,0,2,0,0,0
2297,듀레이션,303,4,-12,-3,-16,-11,-11,-16,-6
2298,디지털 금융,17685,187,-483,-345,-84,272,508,792,-3
2299,디폴트옵션제도,51,-4,-4,-4,-1,2,0,-2,-3
2300,딤섬본드,6,0,0,0,0,2,0,0,0
2301,랜덤워크,3,0,0,2,2,0,0,0,0
2302,랠리,3426,16,-120,-106,-143,-78,78,72,160
2303,랩어카운트,180,-3,0,2,16,-3,9,-1,6
2304,레버리지 ETF,438,8,-11,61,173,92,14,-9,-4
2305,로보 어드바이저,853,-33,-27,-35,-40,-11,-15,4,-26
2306,롱숏펀드,16,-1,1,0,-1,-1,2,-1,-1
2307,롱포지션,15,0,0,0,1,0,-1,-1,0
2308,리보금리,37,11,-2,1,9,3,-4,-4,-1
2309,리스크중심감독,1,0,0,0,0,0,0,0,0
2310,리츠,13756,-417,-429,-351,-320,-226,-259,-259,-241
2311,리파이낸싱,173,2,0,4,4,-1,0,1,-1
2312,리포 105,924,-52,-54,2,-47,-42,-41,-33,-40
2313,리픽싱,78,-5,2,4,4,-5,-5,4,-4
2314,마이너스 대출 ,1782,-10,-14,156,212,17,-8,43,1
2315,마일리지 서비스 ,1120,-13,-36,-4,-3,-7,-4,1,-6
2316,마진콜,18,-2,0,110,96,39,19,26,-1
2317,만기가액,0,0,0,0,0,0,0,0,0
2318,매도헤지,3,0,0,0,1,1,1,0,0
2319,매매율차,0,0,0,0,0,0,0,0,0
2320,매매차익 ,563,-16,-16,-19,-14,-12,-3,13,-18
2321,메가뱅크,67,-5,1,-5,-4,-3,-1,0,3
2322,메기효과,129,-6,9,4,-11,-2,0,14,-5
2323,메자닌,606,78,71,-23,-9,-41,-31,-6,-35
2324,메자닌파이낸싱,0,0,0,0,0,0,0,0,0
2325,모딜리아니-밀러 정리,0,0,0,0,0,0,0,0,0
2326,모멘텀,11481,-154,-336,-485,-476,-477,-404,-174,-321
2327,모자펀드,9,6,6,4,-1,-2,-2,1,-2
2328,모집주선,13,-1,-1,-1,-1,-1,-1,-1,-1
2329,모태펀드,999,24,-17,-16,47,-1,11,0,2
2330,무디스 ,1517,-69,163,215,127,32,-32,-74,-83
2331,무상감자,167,6,-12,-6,-7,2,-11,-2,-3
2332,무상증자,721,-30,-22,-33,-23,-18,85,30,-28
2333,무액면주식제,0,0,0,0,0,0,0,0,0
2334,무형자산의 상각,12,1,0,-1,0,-1,0,1,1
2335,뮤추얼펀드,130,-2,-8,22,-1,-4,-4,6,-3
2336,미국 상품 선물 거래 위원회,689,-39,-23,-19,-31,-26,-16,-17,-7
2337,미소금융재단,21,4,0,-1,-2,1,13,-2,-3
2338,미주개발은행,137,-10,-2,-6,-9,12,-9,5,-2
2339,바닐라 옵션,3,3,2,0,0,-1,0,0,-1
2340,바스켓 금리,38,0,-2,-3,-2,-3,-1,0,4
2341,바이너리 옵션,1,0,1,0,0,0,1,0,0
2342,바젤은행감독위원회,61,-5,-5,17,-3,1,-4,-5,-4
2343,바클레이스,472,-24,-25,6,-12,-22,-27,-22,-25
2344,반대매매,1230,-87,-89,57,-22,-69,-63,-57,-36
2345,반발매수,48,2,1,8,-2,-2,-2,-4,2
2346,반환일시금,33,-2,0,-3,2,1,2,3,-1
2347,발동가격,0,1,0,0,0,0,0,0,0
2348,발생주의회계ㆍ현금주의회계,0,0,0,0,0,0,0,0,0
2349,발행시장,392,8,16,56,55,27,53,29,-11
2350,방카슈랑스,325,-16,-7,-5,-11,3,17,16,20
2351,배당락,179,4,-10,-12,-11,-13,-4,-12,-11
2352,배드뱅크,29,-1,-2,-1,72,37,39,-3,-6
2353,밴드왜건효과,3,1,0,0,6,-1,0,-1,-1
2354,뱅커스유산스,0,0,0,0,0,0,0,0,0
2355,뱅크런,95,-1,-5,15,0,2,-6,2,2
2356,버뮤다옵션,0,0,0,0,0,0,0,0,0
2357,"버터플라이 스프레드, 나비형 스프레드",0,0,0,0,0,0,0,0,0
2358,버티컬 스프레드 ,0,0,0,0,0,0,0,0,0
2359,벌룬 론,0,0,0,1,0,0,0,0,0
2360,벌처펀드,14,-1,0,-1,0,-1,0,-1,-1
2361,베가,2158,-2,-124,-79,-107,-85,-62,-94,-61
2362,베어 스프레드,17,0,-1,5,-1,-1,-1,-1,-1
2363,베어마켓,108,-9,-5,43,8,-4,-8,-10,-6
2364,베어마켓랠리,53,-4,-4,-2,3,-3,-4,-4,-3
2365,베이시스,478,-8,-17,8,2,2,41,21,-7
2366,베타 계수,11,-1,-1,0,-1,-1,-1,-1,-1
2367,변동 금리 저당 대출,120,-7,-9,8,-2,-9,-9,-7,-7
2368,변액보험,400,-14,-5,6,8,2,-10,25,19
2369,보마,2304,-14,-52,-29,48,11,-24,-12,-72
2370,보장성보험 ,705,-14,-21,-7,-27,-16,2,-24,-8
2371,보증보험 ,1411,19,-22,-8,-15,-27,-14,5,1
2372,보증증서,2,0,0,0,0,0,0,0,5
2373,보합세,12400,-599,-639,-550,-497,-458,-458,-400,-424
2374,보험료지수,0,0,0,0,0,0,0,0,0
2375,보험침투율,15,2,3,-2,-1,-1,-1,-1,-1
2376,보호예수,455,-9,-13,-15,-19,-12,3,38,-16
2377,복리이자 ,73,-4,-1,-2,7,-5,-3,2,-3
2378,복합점포,239,-12,-9,-7,-11,-12,1,9,-11
2379,볼린저밴드,4,0,1,1,0,0,0,1,0
2380,부동산버블,140,7,1,7,-7,3,-4,3,2
2381,부동산투자신탁회사,15,1,-1,2,0,1,-1,1,0
2382,부동산펀드,1165,-21,-42,-29,-42,5,9,62,-44
2383,부리이율,1,0,0,0,0,0,0,2,1
2384,부보예금,43,3,-4,-4,1,-3,-3,0,-3
2385,부외거래,6,1,-1,4,-1,-1,-1,0,-1
2386,부트스트래핑,0,0,0,0,0,0,0,0,0
2387,분할매도,45,-2,5,-4,4,0,-3,-1,-2
2388,분할매수,285,-14,22,63,37,-8,6,-4,-1
2389,분할상환식 담보대출,1,1,0,0,0,0,1,0,0
2390,"불 스프레드, 강세 스프레드",1,0,0,1,0,0,0,1,0
2391,불완전판매,2120,135,154,-33,-74,-56,-1,26,-67
2392,불편기대이론,0,0,0,0,0,0,0,0,0
2393,불환지폐,2,0,1,0,0,0,0,0,0
2394,브로커-딜러,7,-1,-1,1,-1,0,1,2,-1
2395,블랙 스완,292,117,100,72,3,6,3,5,5
2396,블랙먼데이,72,-4,35,187,-9,-18,-13,-15,-15
2397,블랙숄즈모형,0,0,0,0,0,0,0,0,0
2398,블랙컨슈머,94,-4,-5,-2,-3,-6,-2,-2,0
2399,블록딜,412,-28,-29,-23,41,-9,0,-4,-7
2400,"블록세일, 블록딜",4,0,0,0,0,0,0,0,0
2401,블루슈머,0,0,0,0,0,0,0,0,0
2402,블루칩,1114,0,-17,-13,-3,0,26,4,11
2403,블룸버그 터미널,22,1,6,7,3,2,-3,-2,-3
2404,비과세저축,16,-1,-1,0,-1,1,-1,-1,-1
2405,비차익거래,452,-25,-12,-15,-14,-30,-18,-25,-18
2406,빅뱅,8525,-155,-585,-394,-556,-435,-409,-432,-427
2407,사모투자전문회사,98,-1,19,-1,-6,-2,-4,-7,-8
2408,사모펀드,17811,-339,-221,-534,-618,-556,-408,454,-332
2409,사무라이본드,24,-2,0,-2,1,-2,3,-2,-2
2410,사이드카,367,-18,-22,703,-63,-65,-3,-63,-60
2411,사회책임투자,312,-2,-12,-18,-20,-20,3,1,-1
2412,사후검증,169,-3,-4,-5,3,4,34,23,-13
2413,산업금융채권,8,-1,-1,29,63,8,-6,-7,-4
2414,산탄데르 은행,88,-2,-5,-5,-2,-4,-3,-5,-6
2415,상계,7298,-32,-132,90,-52,-124,-21,-8,11
2416,상사채권,22,-1,-2,-2,-2,0,0,-1,1
2417,상승잠재력,54,-1,-2,-4,0,-1,0,-2,-1
2418,상업사용인,1,0,0,0,0,0,0,0,0
2419,상업참고금리,0,0,0,0,0,0,0,0,0
2420,상장,121978,-6570,-6277,-4860,-4241,-4620,-3879,-3137,-4018
2421,상장실질심사,81,-6,-6,-6,-5,-5,-4,-4,-4
2422,상장지수펀드,2670,27,7,152,247,117,74,45,20
2423,상품거래소 ,1463,55,16,69,3,-26,-21,191,195
2424,상품권,19289,723,58,1889,1717,1689,294,-289,-421
2425,상품신용공사,0,0,0,0,0,1,0,0,0
2426,상호부금,73,2,9,2,5,-2,8,13,-4
2427,상호신용금고,66,-5,-4,-1,-4,-4,-4,-4,-1
2428,상호출자,639,-22,-27,-35,-30,-11,-2,-19,-27
2429,상환,22242,-133,479,1001,981,-373,-194,-183,-16
2430,상환전환우선주,368,-12,0,5,2,-21,-21,-14,-9
2431,생애소득,52,-4,-2,-4,-2,-4,0,4,-2
2432,샤프지수,12,1,-1,-1,0,-1,-1,-1,-1
2433,서브프라임 대출,114,6,-3,43,9,-3,-9,3,3
2434,서브프라임 모기지 사태,198,1,-1,44,9,2,-7,-1,6
2435,서킷브레이커,27,-2,2,691,-35,-40,-41,-37,-35
2436,선강통,16,-1,1,-1,1,-1,-1,-1,0
2437,선도은행,99,-7,-8,-3,3,-6,-7,4,-5
2438,선도환,1,0,0,1,3,0,0,0,0
2439,선물거래,1814,65,-22,159,133,10,-10,-14,-4
2440,선박펀드,45,-3,1,-2,2,-4,-1,-1,-2
2441,선일자수표,0,0,0,0,0,0,0,0,0
2442,선하증권,35,-3,-1,2,-3,1,0,-1,-1
2443,성장사다리펀드,113,0,4,-6,-6,-7,-7,-3,-1
2444,세계잉여금,531,-42,4,100,59,-15,-1,-33,-33
2445,세무검증제도,0,0,0,0,0,0,0,0,0
2446,세제적격,31,-3,-1,-1,-2,-2,0,1,-1
2447,세타,483,-7,-22,11,-19,-20,-16,-3,-24
2448,소득 대비 대출 비율,984,-31,-19,-8,-12,-50,42,11,8
2449,소비대차,64,-5,2,-1,8,-1,-2,3,-3
2450,소비자 파산,472,-13,-10,5,17,2,-3,13,4
2451,소비자기대지수,106,-8,-3,-2,-7,-5,-3,-3,-6
2452,소비자기본법,170,12,-12,-5,-6,-11,-8,-9,-11
2453,소비자단체소송제,2,0,0,0,0,0,0,0,0
2454,소비자보호법,437,24,43,65,-26,-1,42,-3,4
2455,소비자신뢰지수,140,-3,-6,8,7,10,-8,21,10
2456,소비자심리지수,1205,-3,41,62,55,67,-14,-5,-23
2457,소비자안전센터,8,-1,-1,-1,-1,0,0,0,0
2458,소비자안전체감지수,0,0,0,0,0,0,0,0,0
2459,소비자피해 일괄구제제도,0,0,0,0,0,0,0,0,0
2460,소상공인 담보부 특별보증제도,0,0,0,0,0,0,0,0,0
2461,소액보험,49,3,6,5,-3,-4,1,-5,-4
2462,소프트달러,1,0,0,0,0,0,0,0,0
2463,손절매,171,-5,-2,23,11,40,11,0,-3
2464,쇼군본드,2,0,0,0,0,0,0,0,0
2465,숏커버,189,-15,-4,8,1,-10,-9,-13,-1
2466,숏플레이,7,-1,-1,0,0,0,0,0,0
2467,수권자본제도,0,0,0,0,0,0,0,0,0
2468,수동채권,0,0,0,0,0,0,0,0,0
2469,수의계약,3024,-9,-55,-62,-29,-3,48,40,-28
2470,수익률곡선,221,-11,-13,-15,-13,-4,48,3,39
2471,수쿠크,6,0,0,0,0,0,1,0,1
2472,순환매,425,-2,-21,-33,-11,5,101,5,35
2473,스마슈머,16,-1,1,-1,0,-1,0,3,-1
2474,스와프포인트,20,-2,-2,10,-1,0,3,0,-2
2475,스웻 에쿼티,0,0,0,0,0,0,0,0,0
2476,스캘핑,3,1,0,0,0,1,0,0,0
2477,스타지수,1,0,0,0,0,0,0,0,0
2478,스토캐스틱,0,0,0,0,0,0,0,0,1
2479,스튜어드쉽코드,4,0,0,0,0,0,0,0,0
2480,스트레스 금리,136,-1,4,36,17,-1,6,1,-7
2481,스트레스 테스트,675,-13,33,10,18,0,34,-1,-14
2482,스트레스 테스트,675,-13,33,10,18,0,34,-1,-14
2483,스프레드,1443,-61,-28,116,116,-6,-27,-29,-49
2484,스프레드거래,39,-3,-3,0,-2,-3,-2,-2,-1
2485,슬리피지,0,0,0,0,0,0,0,1,0
2486,승환계약 ,17,3,-2,-1,-1,0,2,-1,-1
2487,시가총액,22521,-868,-815,-291,-447,-668,-421,-268,-226
2488,시간적 가치,353,17,-1,-11,1,-1,-2,-1,-8
2489,시스템리스크,321,-11,5,35,9,2,-3,9,-25
2490,시장규율,83,1,-4,-6,4,2,-4,6,-5
2491,시카브펀드,0,0,0,0,0,0,0,0,1
2492,신BIS협약,0,0,0,0,0,0,0,0,0
2493,신고가,29780,-427,-836,-1219,-688,-659,-439,837,-67
2494,신디케이트,176,14,-16,16,-2,-3,-3,-11,-6
2495,신디케이트론,77,-5,-6,19,-2,-1,1,-6,2
2496,신용공여한도제도,0,0,0,0,0,0,0,0,0
2497,신용보증,7352,-20,598,1221,260,-62,-77,-134,-202
2498,신용부도스왑,30,-2,-2,-1,0,-2,-2,-2,-2
2499,신용스프레드,82,-6,-6,43,20,8,2,4,-1
2500,신용장,214,-8,34,-3,60,-15,-9,-14,-2
2501,신용창조,7,0,0,-1,-1,-1,0,0,0
2502,신용파생상품,14,0,1,1,2,-1,7,-2,-2
2503,신용평가,6533,-135,135,258,341,30,93,33,-220
2504,신용평가,6533,-135,135,258,341,30,93,33,-220
2505,신용회복위원회,639,-13,-40,24,12,-6,-18,4,-12
2506,신용회복지원협약,13,-1,-1,-1,-1,-1,-1,-1,-1
2507,신자산건전성 분류기준,0,0,0,0,0,0,0,0,0
2508,신탁상품,217,-9,-7,-4,-13,10,2,6,-7
2509,실권주,501,-11,-29,-16,16,101,5,40,18
2510,실적공사비,32,-2,-2,-1,-1,-2,-1,-2,-2
2511,실질임금,457,-11,-26,-30,-12,-16,-18,-2,-17
2512,실효세율,239,5,-18,-13,-14,-4,9,169,29
2513,쌍봉형 금융감독체계,1,0,1,0,0,0,0,0,0
2514,아리랑본드,18,-2,5,-2,-1,-2,1,-2,-1
2515,아메리칸 옵션,48,0,2,-2,2,-2,6,0,9
2516,아시안 옵션,123,-8,-9,-6,-4,-6,-3,-6,-6
2517,아웃 오브 더 머니,24,2,0,1,-2,0,-1,1,0
2518,아웃라이트거래,0,0,0,0,0,0,0,0,0
2519,아이언 버터플라이,1,0,0,0,0,0,0,0,0
2520,아이언 콘도르,0,0,0,0,1,0,1,0,0
2521,암호화폐,8101,-290,-439,-161,-169,-376,-272,-228,-406
2522,액면금액,145,13,-7,6,3,-9,-6,7,-4
2523,액면병합,89,0,-6,-7,-5,51,-4,-1,-6
2524,액면분할,519,37,-28,-1,-17,-25,-36,-28,92
2525,앤 캐리 트레이드,0,0,0,0,0,0,0,0,0
2526,약관,5710,-11,-83,88,-149,6,52,-2,20
2527,약관대출,161,-5,-11,30,37,-7,13,-13,-3
2528,약속어음,84,2,22,5,6,-6,-7,-2,-7
2529,약정금리,150,0,-6,12,-7,-9,-8,-11,-11
2530,약제비적정화방안,1,0,0,0,0,0,0,0,0
2531,양건예금,1,0,0,0,0,0,0,0,0
2532,양도담보,15,-1,9,-2,-2,0,0,0,0
2533,양도성예금증서,274,-3,-3,21,12,-6,5,33,6
2534,양봉,4015,-30,51,-30,-205,-172,-197,-120,-154
2535,양키본드,3,0,0,0,1,0,0,0,0
2536,어슈어뱅킹,4499,-7,-56,-86,-116,24,-42,80,-39
2537,어음,2468,-78,17,497,440,130,73,43,-152
2538,어음할인,47,-4,8,1,7,-3,1,-2,-4
2539,엄브렐러펀드,0,0,0,0,0,0,0,0,0
2540,에스크로 계정,19,-2,-1,-1,-1,0,0,1,1
2541,에쿼티,3992,-182,-174,-123,-176,-193,-104,-153,-160
2542,엔젤 투자,1459,12,-59,-30,-34,-11,-1,-8,-33
2543,엔젤클럽,177,-8,-9,-12,-5,-3,-8,-3,-8
2544,엔젤투자협회,169,9,-8,-7,-6,-4,-4,13,-3
2545,엔캐리트레이드,1,0,0,0,0,0,0,0,0
2546,여신전문금융회사,321,-2,-9,-1,74,-8,-16,-16,1
2547,역 모기지,21,7,-2,1,0,-1,0,1,-2
2548,역구매카드,0,0,0,0,0,0,0,0,0
2549,역머니무브,1,0,0,0,0,0,0,0,0
2550,역모기지,80,-5,-5,-3,-6,1,1,-4,-2
2551,역외선물환,4,0,1,0,0,0,8,-1,-1
2552,역외펀드,83,5,-4,2,3,5,-4,-4,-4
2553,연금,33012,-78,-633,-276,-976,-340,-746,-905,-662
2554,연금기금,961,-26,9,14,-42,-21,-53,-40,-41
2555,연금사회주의,488,-19,-21,-32,-31,-33,-31,-27,-28
2556,연금저축,699,-23,-17,-35,-17,-10,-20,-2,-20
2557,연금충당부채,104,-5,-8,-6,46,-5,-6,-3,-9
2558,연기금 주식투자,75,-3,6,5,0,0,-1,-6,0
2559,영구채,573,-31,-15,-7,91,58,47,9,39
2560,예고등기,3,0,0,0,0,1,0,1,0
2561,예금보험제도,77,0,7,-7,-4,-6,-3,-5,-5
2562,예금수신액,4,0,0,0,0,0,0,0,0
2563,예금자보호,379,3,-16,-2,-18,0,26,14,-13
2564,예대마진,316,-4,0,-2,1,12,16,-7,3
2565,예대율,783,5,-8,-19,21,-34,-37,-50,-38
2566,예수금,1806,-107,-87,-89,-46,-85,-53,-50,-77
2567,예정위험률,7,-1,1,0,-1,-1,-1,-1,-1
2568,예정이율,79,14,16,5,13,7,3,0,3
2569,예탁결제원,2635,7,-36,137,15,-19,-24,171,-50
2570,옐로우칩 ,4,0,0,0,0,0,0,0,0
2571,오버나이트,120,-2,-5,46,-7,-2,-6,-8,-3
2572,오버슈팅,114,-8,0,3,0,-2,1,14,14
2573,오버행,397,-11,-8,-9,-8,-26,6,-2,-16
2574,오페라본드,1,0,0,0,0,0,0,0,0
2575,옵션,12316,31,-355,-76,-119,-109,105,34,-117
2576,우발채무,256,-7,-12,-9,18,-7,5,-12,-2
2577,우선변제권,147,4,-3,-10,-4,-8,-6,13,-3
2578,우선주,4789,-60,-116,-1,-51,39,90,65,-77
2579,우편환,25,-2,-2,-2,-2,1,-2,-2,-1
2580,워런트,145,-7,-8,-7,11,12,3,18,9
2581,워런트,145,-7,-8,-7,11,12,3,18,9
2582,원금·이자분리채권,0,0,0,1,1,0,1,0,0
2583,원산지,4940,185,-119,-213,-155,-53,-81,-104,-193
2584,윈도드레싱,20,-1,-2,-2,-1,-1,-1,-1,-1
2585,유가증권,10775,-42,-254,645,-51,-173,19,-19,-47
2586,유니콘기업,3745,163,-82,-146,-70,-75,-53,-57,-122
2587,유동성 커버리지 비율,78,-4,-4,98,41,-6,6,7,29
2588,유동성 프리미엄,294,-9,7,14,36,13,29,11,0
2589,유동성공급자,33,-1,-1,4,90,18,0,2,-7
2590,유동외채비율,0,0,0,0,0,0,0,0,0
2591,유동자산,200,-5,-6,3,21,16,21,9,15
2592,유러피안 옵션,3,0,0,0,0,0,0,0,0
2593,유럽부흥개발은행,110,-8,8,-6,-5,1,-1,-4,-5
2594,유보율,26,-1,0,-2,0,-1,-2,0,1
2595,유사투자자문업자,73,-6,-1,-5,6,-1,12,-3,-6
2596,유상감자,106,-7,-3,-6,-3,4,-5,3,0
2597,유휴자금,67,7,-3,-3,-3,-4,1,2,3
2598,은행신탁,128,-10,-4,3,-2,-4,-2,0,-6
2599,은행자기자본금,0,0,0,0,0,0,0,0,0
2600,은행자본확충펀드,0,0,0,23,2,-2,-2,-2,-1
2601,의무보호예수,70,-6,0,-4,2,-5,-3,-4,-2
2602,이격도,321,-26,-24,-20,-19,-17,-16,-13,-10
2603,이동평균선,6221,-513,-467,-425,-412,-375,-350,-346,-318
2604,이슬람 금융,264,22,0,-5,-13,-11,-8,-10,6
2605,이표채,34,-1,-3,-2,-2,-2,3,-1,0
2606,이해상충방지체계,19,-2,-1,7,-2,1,-2,-2,0
2607,이행보증금,323,3,-10,19,-18,1,-6,32,-2
2608,인 더 머니,2191,27,-35,-2,-9,113,24,-12,-22
2609,인덱스펀드,389,9,-7,12,10,-4,-2,4,-7
2610,인버스 ETF,243,-3,0,32,106,56,27,-13,14
2611,인정이자율,2,0,1,0,0,0,0,0,0
2612,일람불,0,0,0,0,0,0,0,0,0
2613,일시매매정지,0,0,0,15,-1,-1,-1,-1,-1
2614,일임매매,4,0,0,0,0,0,1,0,0
2615,일중매매,0,0,0,0,0,0,0,0,0
2616,임대료,12046,-150,990,4300,1628,221,145,743,354
2617,임대차,4048,4,65,5,16,54,429,1791,2506
2618,임차료,2098,73,96,313,123,3,20,-38,-40
2619,임팩트 투자,855,6,-26,-15,-32,3,19,11,-6
2620,자문형랩,32,-2,4,0,0,-2,-1,-3,-3
2621,자본,71369,-1933,-2120,-1318,-894,-597,390,-128,-1987
2622,자본화율,0,0,0,0,0,0,0,0,0
2623,자본환원율,21,-1,-2,-2,-1,1,1,-1,-1
2624,자산운용사,4628,11,10,-52,-69,-72,12,130,-88
2625,자산유동화기업어음,48,-1,-4,17,37,22,2,-3,-6
2626,자산유동화증권,604,-37,-27,30,163,74,-19,-21,-28
2627,잔가보장할부,4,0,0,16,-1,4,5,-2,-2
2628,잠정주택판매지수,5,0,0,0,0,0,0,1,1
2629,장기대출프로그램,100,-8,-8,45,-7,-3,-9,-9,-9
2630,장외거래,255,-10,-12,-8,-7,-6,-7,5,-5
2631,장외시장,147,-9,3,-5,6,-5,5,9,16
2632,장외주식,493,-12,-10,-7,-13,-10,12,1,4
2633,장외파생상품,263,-8,-5,-9,-4,-9,13,22,-9
2634,장외파생상품 청산소,48,-4,-4,-2,-3,2,-3,-2,-2
2635,장하성펀드,0,0,0,0,0,0,0,0,0
2636,재보험,2641,-60,-26,135,8,5,65,-11,-41
2637,재정증권,143,-6,-7,-7,11,1,-4,-10,-5
2638,재조달원가,1,0,0,0,0,0,0,0,0
2639,재할인율,8,0,-1,-1,0,-1,-1,2,0
2640,재할인율정책,0,1,0,0,0,0,0,0,0
2641,저축은행,8521,-170,-252,-47,-202,-229,-192,-77,0
2642,적격자산,1,0,0,1,0,0,0,0,0
2643,적기시정조치,74,-2,-2,-2,1,-5,-5,2,-2
2644,전략적 디폴트,18,0,-2,0,1,0,1,-1,0
2645,전략적 자산배분,81,3,2,-1,-6,0,-1,3,0
2646,전술적 자산배분,41,-3,0,4,-2,1,-3,-1,-2
2647,전신환,46,-1,-3,2,0,-3,-4,-3,-3
2648,전자단기사채,243,-14,-12,91,48,-6,-17,-15,-11
2649,전환사채,5072,-134,-107,-149,55,-82,114,-53,-187
2650,전환주식,133,-7,-4,-3,0,-2,7,-9,-4
2651,점보 모기지,5,0,1,0,0,0,0,2,0
2652,정리매매,142,-10,-3,-8,-6,6,-3,6,21
2653,정크본드,70,-6,9,43,83,11,-3,4,-9
2654,제2금융권,1831,-59,-59,89,-7,-24,-34,2,37
2655,제3금융권,65,-4,-1,-1,1,-4,-2,1,7
